COMP_OS_ID,ITPC_ITPC_ID,SK_SUBS_ID,SK_BMT_ID,BILLING_FILIAL_ID,SUBS_OS_OS_ID,SUBS_SUBS_ID,CR_OS_OS_ID,INQR_ID,FILIAL_ID,CRCAT_CRCAT_ID,SNAP_DATE,SNAP_WEEK,SNAP_MONTH,SNAP_QUARTER,LAT,LON,DESCRIPTION,FULL_NAME,SUBCAT_PYRAMID_NAME,CAT_PYRAMID_NAME,KPI_NAME,CR_WEIGHT,FLAG_LOCAL_GENERAL
77,123,510139,186,23,58,56,86,4794627,13,17,2024-11-12 11:17:48,46,11,4,-60.28472425397005,83.81652938535711,Некачественный сервис,Технические работы,Низкий ARPU,,B2X NPS BU Общий CORE,3.3,1
48,29,173272,394,30,7,37,59,7740796,14,12,2024-06-21 13:39:38,25,6,2,-28.426931939379003,92.96375413678919,Некачественный сервис,Поломка оборудования,Высокий ARPU,Обычный,B2X NPS BU Общий,1.85,0
60,54,812689,61,46,84,30,22,5579261,13,11,2024-06-12 07:21:30,24,6,2,15.888671626187119,28.963412921872276,Проблема с сетью,Поломка оборудования,Высокий ARPU,VIP,NPS TD (невзвешено),4.49,0
89,11,507774,92,13,37,37,49,804656,2,18,2023-08-29 01:23:24,35,8,3,-4.88143765202048,-134.92287370664582,Ошибка в счёте,Технические работы,Высокий ARPU,VIP,CSI TD Качество покрытия,0.13,1
86,174,437068,304,7,84,18,88,3510069,2,2,2024-06-20 00:55:21,25,6,2,8.06536102693488,-52.62051255331983,Ошибка в счёте,Технические работы,Высокий ARPU,Обычный,B2X NPS BU Общий,2.51,0
6,68,306650,444,17,58,2,74,4126944,8,1,2023-01-24 05:22:08,4,1,1,33.801816877570374,-174.7319173843987,Ошибка в счёте,Технические работы,Низкий ARPU,VIP,B2X NPS BU Общий CORE,3.6,0
27,188,971747,443,24,54,6,8,2413381,9,13,2024-12-18 21:27:43,51,12,4,-8.163844668582414,-130.89158523302575,Ошибка в счёте,,Низкий ARPU,Обычный,CSI TD Качество голосовй связи,3.15,0
88,130,336298,229,22,78,7,1,4920159,11,6,2024-04-10 02:17:35,15,4,2,2.8074702158717457,-5.2363401471885425,Некачественный сервис,Поломка оборудования,Низкий ARPU,VIP,CSI TD Качество мобильного интернета,3.16,0
40,2,787337,460,15,7,61,9,8078326,17,19,2023-11-24 11:10:04,47,11,4,20.355507517557754,36.02185503340442,Некачественный сервис,Технические работы,Высокий ARPU,VIP,CSI TD Информирование,3.12,1
59,110,357397,331,26,66,44,88,2578178,4,12,2024-09-29 03:55:09,39,9,3,-61.60654671830632,-28.329999179444485,Проблема с сетью,Технические работы,Высокий ARPU,VIP,B2C CSI Качество Голос,4.52,1
29,104,680707,285,33,65,67,88,189563,11,8,2024-01-03 04:04:29,1,1,1,67.3387778166013,111.26811176207184,Проблема с сетью,Поломка оборудования,,Обычный,CSI TD Информирование,0.41,1
10,103,736484,308,14,15,23,66,6497480,1,5,2024-09-10 01:08:32,37,9,3,-80.67590547803502,3.5734096976745207,Ошибка в счёте,Поломка оборудования,Высокий ARPU,Обычный,B2C CSI Качество Голос,3.8,0
12,113,352364,217,20,45,10,87,1711801,1,5,2023-05-06 22:41:56,18,5,2,-4.3706993180374525,-137.58452713802856,Ошибка в счёте,Поломка оборудования,Высокий ARPU,VIP,CSI TD Тарифы и стоимость,3.03,0
32,6,321710,472,6,85,63,80,4315144,10,18,2024-01-14 05:59:39,2,1,1,-42.024439174497516,-62.62965142217119,Ошибка в счёте,Поломка оборудования,Низкий ARPU,Обычный,B2X NPS BU Общий F&F,1.43,0
97,45,534580,467,24,4,34,34,1275333,1,17,2024-07-19 14:56:53,29,7,3,-46.895812160303194,39.82925759223747,Некачественный сервис,Технические работы,Высокий ARPU,VIP,B2C CSI Качество Голос,2.57,1
60,106,951018,320,6,31,33,44,7527799,16,2,2023-03-25 09:21:25,12,3,1,60.004284540966836,-72.6889766268518,Ошибка в счёте,Технические работы,Низкий ARPU,VIP,CSI TD Качество покрытия,2.71,1
49,190,950678,40,16,34,48,57,8089135,15,5,2024-06-06 21:54:42,23,6,2,-4.687988929322202,170.26782535997728,Некачественный сервис,Технические работы,Низкий ARPU,VIP,B2C NPS BU Качество связи,1.17,0
73,197,230973,400,11,78,36,52,4144781,16,10,2023-03-14 00:36:04,11,3,1,31.910208680936364,22.91690735626537,Проблема с сетью,Поломка оборудования,Высокий ARPU,VIP,B2C CSI Тарифа,4.37,1
20,50,174737,231,42,7,78,43,7986995,19,16,2023-11-28 18:36:31,48,11,4,23.880161834349593,-65.87325868030536,,Поломка оборудования,Высокий ARPU,VIP,CSI TD Тарифы и стоимость,4.53,0
33,151,966911,238,21,27,21,39,9187386,7,18,2023-04-17 15:53:40,16,4,2,-89.39147656600709,-178.12543477130498,Ошибка в счёте,Технические работы,Высокий ARPU,Обычный,B2C CSI МИ,1.27,0
25,174,255941,279,16,50,64,54,4653265,18,14,2023-04-21 17:05:23,16,4,2,-63.75076866514221,-69.1489881807251,Проблема с сетью,Поломка оборудования,Высокий ARPU,VIP,B2C NPS BU Качество связи,2.62,0
64,111,159447,18,1,52,37,55,4924240,5,7,2023-12-30 17:27:44,52,12,4,60.550886578314845,141.14361533578113,Проблема с сетью,Технические работы,Высокий ARPU,VIP,B2C NPS BU Качество связи,1.77,1
15,55,690888,476,49,69,35,58,2527952,2,12,2023-01-26 11:56:33,4,1,1,86.34433021039587,-146.8415785294555,Ошибка в счёте,Поломка оборудования,Высокий ARPU,Обычный,NPS TD (невзвешено),4.24,1
24,160,731413,211,13,14,27,75,7005860,14,6,2024-10-21 22:06:33,43,10,4,-72.31824167887184,-150.05019385409733,Проблема с сетью,Поломка оборудования,Высокий ARPU,VIP,CSI TD Тарифы и стоимость,3.2,1
1,63,721776,88,9,19,75,37,5629359,16,12,2023-12-07 06:27:28,49,12,4,82.20307951584752,-124.62599169688826,Проблема с сетью,Поломка оборудования,Высокий ARPU,VIP,B2C NPS BU Качество связи,0.99,0
83,109,387662,466,22,53,43,72,8700297,5,6,2024-04-25 16:43:00,17,4,2,-65.0808676319767,-163.87860748449484,Некачественный сервис,Технические работы,Высокий ARPU,Обычный,B2X NPS BU Общий F&F,1.76,1
52,20,795460,441,1,23,51,69,3363918,17,10,2023-07-08 20:19:54,27,7,3,-34.10130164599263,-149.4165357418738,Ошибка в счёте,,Высокий ARPU,VIP,CSI TD Качество покрытия,0.71,1
94,173,439236,147,37,19,27,64,1803203,10,5,2024-08-12 08:23:56,33,8,3,29.376292123597835,-41.05970926032688,Ошибка в счёте,Поломка оборудования,Низкий ARPU,Обычный,CSI TD Мобильное приложение,3.33,0
5,28,742372,300,12,2,6,76,9086759,15,6,2024-08-13 15:20:57,33,8,3,-27.769250533375832,-9.101928627423433,Ошибка в счёте,Технические работы,Высокий ARPU,VIP,CSI TD Качество покрытия,3.37,1
33,107,141543,291,45,7,59,4,2375178,18,3,2024-08-18 11:06:09,33,8,3,-88.69756818180912,-49.65714455670283,Проблема с сетью,Поломка оборудования,Низкий ARPU,Обычный,CSI TD Качество мобильного интернета,2.74,1
35,87,270952,461,18,48,80,71,6137077,17,11,2024-01-30 22:31:08,5,1,1,-40.97802143716328,-149.84443614108204,Ошибка в счёте,Поломка оборудования,Высокий ARPU,Обычный,CSI TD Обслуживание в салоне,2.94,0
40,179,907628,311,35,45,46,5,2132898,19,17,2024-01-04 23:28:59,1,1,1,63.23374703998937,-71.36098325418757,Проблема с сетью,Технические работы,Высокий ARPU,Обычный,CSI TD Качество мобильного интернета,1.75,1
39,188,492397,127,26,64,14,22,19157,5,10,2023-09-11 13:30:46,37,9,3,-85.21374440530923,-40.308326372845414,Ошибка в счёте,Поломка оборудования,Низкий ARPU,VIP,CSI TD Качество мобильного интернета,1.37,0
80,84,293856,87,13,19,5,66,5894877,19,4,2023-01-15 21:22:32,2,1,1,55.111463203497834,66.06404169276951,Ошибка в счёте,Технические работы,Низкий ARPU,VIP,B2X NPS BU Общий CORE,3.44,0
46,68,978918,424,6,55,5,85,1277083,5,1,2024-04-13 17:30:11,15,4,2,-12.806282894867934,-60.10376698263882,Ошибка в счёте,Технические работы,Низкий ARPU,Обычный,B2X NPS BU Общий CORE,1.6,0
44,155,654702,55,10,18,65,58,7334738,4,19,2024-05-29 03:39:36,22,5,2,72.92324840558322,-3.9690216318937814,Ошибка в счёте,Поломка оборудования,Высокий ARPU,VIP,B2X NPS BU Общий CORE,4.24,0
91,27,886927,228,6,12,80,52,5918974,3,16,2023-03-14 23:24:24,11,3,1,8.643899863114015,161.44966265829464,Ошибка в счёте,Технические работы,Высокий ARPU,VIP,CSI TD Обслуживание в салоне,1.12,1
27,179,995069,306,10,84,19,56,9142372,2,7,2023-05-31 05:41:30,22,5,2,64.43492062885326,-11.278552555220415,Проблема с сетью,Технические работы,Низкий ARPU,VIP,CSI TD Качество мобильного интернета,0.59,1
37,182,853086,482,19,12,24,62,8850522,15,15,2024-12-05 05:57:44,49,12,4,63.73817649551185,-103.83523932588898,Проблема с сетью,Поломка оборудования,Низкий ARPU,VIP,CSI TD Обслуживание в салоне,3.94,1
95,128,278482,369,49,51,72,34,3697358,8,5,2023-06-13 21:26:29,24,6,2,-83.2878062464918,74.54189047613724,Некачественный сервис,Технические работы,Высокий ARPU,VIP,B2X NPS BU Общий F&F,3.82,1
66,176,713364,379,38,63,89,38,9944180,6,11,2023-09-24 20:24:29,38,9,3,-67.161775155748,-175.15147837107864,Некачественный сервис,Поломка оборудования,Высокий ARPU,VIP,CSI TD Качество голосовй связи,1.35,0
64,121,992308,207,35,64,66,46,8985410,7,11,2023-05-17 08:47:26,20,5,2,-29.616259109769516,22.455677610849705,Некачественный сервис,Технические работы,Низкий ARPU,Обычный,NPS TD,1.2,0
11,95,898503,399,3,43,29,63,727892,17,11,2024-10-25 06:57:24,43,10,4,8.113581118469895,111.4238074702701,Ошибка в счёте,Технические работы,Высокий ARPU,VIP,B2X NPS BU Общий F&F,0.63,0
63,157,171719,47,36,40,63,35,6412335,19,4,2024-09-02 13:34:24,36,9,3,23.02863441304835,-173.26363465596262,Некачественный сервис,Поломка оборудования,Низкий ARPU,Обычный,B2X NPS BU Общий,1.1,1
14,3,403155,377,17,45,61,26,9124323,17,13,2024-10-13 13:59:25,41,10,4,20.895289309053126,49.454039645118684,Ошибка в счёте,Поломка оборудования,Низкий ARPU,Обычный,CSI TD Качество покрытия,4.23,0
75,77,630681,437,34,59,15,16,595400,12,18,2024-08-19 15:23:55,34,8,3,-48.27666548041757,167.70322291104304,Некачественный сервис,Поломка оборудования,Высокий ARPU,Обычный,B2C CSI МИ,4.21,0
38,5,727924,326,34,30,31,88,7971418,9,18,2023-09-16 23:03:49,37,9,3,-21.549129652255715,61.34411108726874,Проблема с сетью,Поломка оборудования,Высокий ARPU,Обычный,B2X NPS BU Общий CORE,3.75,1
99,199,878755,314,15,88,13,6,9113409,17,2,2024-04-06 14:12:30,14,4,2,-8.047622574681554,-148.63425287077888,,Технические работы,Низкий ARPU,VIP,CSI TD Качество голосовй связи,1.57,1
2,187,601494,164,23,67,40,82,1530039,7,7,2024-01-13 13:04:39,2,1,1,-51.14217122794507,117.29297361801088,Проблема с сетью,Технические работы,Высокий ARPU,VIP,B2X NPS BU Общий,0.51,1
67,63,342265,337,1,46,79,88,5444433,4,3,2023-04-21 07:00:21,16,4,2,13.554429587312072,56.80606774844182,Некачественный сервис,Технические работы,Низкий ARPU,VIP,NPS TD,1.18,1
57,19,201142,242,1,25,21,43,7182581,16,1,2023-05-08 16:20:02,19,5,2,89.43220205777257,-94.28151591745203,,Поломка оборудования,Низкий ARPU,VIP,CSI TD Качество покрытия,3.6,1
21,49,932837,115,43,64,13,89,2357179,13,7,2024-06-03 05:54:39,23,6,2,-32.528478241873614,145.34912649681803,Некачественный сервис,Технические работы,Низкий ARPU,VIP,NPS TD (невзвешено),3.61,1
36,91,985634,443,6,49,30,67,7347996,16,18,2023-05-03 16:54:26,18,5,2,32.856477111342826,-87.98596740766301,Проблема с сетью,Технические работы,Низкий ARPU,VIP,CSI TD Обслуживание в КЦ оператора,1.8,1
18,83,319061,154,26,64,71,1,540958,16,6,2024-08-09 03:55:39,32,8,3,-48.29278503243265,29.11460052573713,Некачественный сервис,Поломка оборудования,Низкий ARPU,Обычный,NPS TD (невзвешено),0.42,0
13,31,649210,178,46,7,57,53,5666648,13,16,2023-12-08 14:22:27,49,12,4,34.34731613995169,-99.73674149918924,Некачественный сервис,Технические работы,Высокий ARPU,Обычный,B2C NPS BU Качество связи,0.96,1
14,120,928563,489,42,87,38,83,8802720,11,18,2024-12-20 06:00:23,51,12,4,-27.8858968217843,-119.0599812315638,Ошибка в счёте,Поломка оборудования,Высокий ARPU,VIP,CSI TD Обслуживание в КЦ оператора,1.81,0
63,51,153558,395,3,14,76,48,9642835,2,13,2024-11-28 08:32:53,48,11,4,52.286805921776164,89.26029096656299,Некачественный сервис,Поломка оборудования,Низкий ARPU,Обычный,B2C CSI Качество Голос,1.26,1
77,154,592028,38,45,62,5,61,4671300,6,7,2024-12-08 11:55:08,49,12,4,82.19108294101738,-80.65574583885848,Некачественный сервис,Поломка оборудования,,VIP,B2C CSI Тарифа,3.67,0
13,181,450111,257,23,44,9,69,9312297,15,13,2023-11-08 05:34:07,45,11,4,39.857909391816804,-85.30175495018447,Ошибка в счёте,Поломка оборудования,Высокий ARPU,Обычный,B2X NPS BU Общий CORE,1.93,1
17,177,404523,327,41,34,38,79,4013136,9,1,2023-03-19 20:58:04,11,3,1,-64.12715433837816,67.61207736460182,Некачественный сервис,Технические работы,Высокий ARPU,Обычный,CSI TD Качество голосовй связи,3.02,0
29,108,872243,32,15,58,71,37,5510485,14,13,2024-11-04 00:13:51,45,11,4,-13.502637763466026,-108.12286384051765,Ошибка в счёте,Технические работы,Высокий ARPU,VIP,CSI TD Обслуживание в салоне,0.17,0
12,194,874062,32,39,32,51,3,4308924,6,15,2023-07-18 23:17:16,29,7,3,36.547787918423126,67.68545692466859,Ошибка в счёте,Поломка оборудования,Низкий ARPU,Обычный,B2X NPS BU Общий CORE,1.4,1
38,86,627511,215,24,63,55,7,908999,18,1,2024-07-10 11:53:00,28,7,3,-65.17875000679288,-104.58643327881119,Проблема с сетью,Поломка оборудования,Высокий ARPU,Обычный,CSI TD Тарифы и стоимость,1.49,1
94,125,719143,234,30,55,20,81,2279812,8,6,2024-07-24 09:19:58,30,7,3,-36.39770173744585,-115.3806795657223,Проблема с сетью,Поломка оборудования,Высокий ARPU,Обычный,CSI TD Качество мобильного интернета,0.4,0
47,109,653793,487,25,9,26,61,6264747,15,14,2023-08-18 20:08:57,33,8,3,53.40474887485553,-47.51486216726994,Проблема с сетью,Поломка оборудования,Высокий ARPU,Обычный,B2X NPS BU Общий CORE,2.34,0
90,97,575778,363,45,17,48,12,8836710,7,2,2023-05-12 09:33:12,19,5,2,85.90820598757006,-24.235890176403956,Некачественный сервис,Технические работы,Высокий ARPU,Обычный,B2X NPS BU Общий F&F,1.81,0
48,111,708680,326,1,79,27,78,5811860,2,5,2024-01-27 18:14:52,4,1,1,44.38106456929785,-52.19438956845798,Проблема с сетью,Поломка оборудования,Высокий ARPU,Обычный,CSI TD Качество голосовй связи,0.7,0
51,5,723957,468,21,23,17,26,880044,10,14,2024-04-16 20:14:55,16,4,2,-67.96107035954411,-105.62314324442008,,Поломка оборудования,Высокий ARPU,VIP,CSI TD Мобильное приложение,2.42,1
38,15,879293,332,1,18,82,38,2789637,17,3,2024-10-31 01:59:26,44,10,4,9.366428983921736,-176.2389516878363,Проблема с сетью,Технические работы,Низкий ARPU,Обычный,CSI TD Качество покрытия,4.71,1
2,199,638910,9,6,27,53,71,1151136,16,11,2024-07-13 19:29:52,28,7,3,-20.67690417086618,89.9288677605544,Проблема с сетью,Технические работы,,VIP,B2C CSI Тарифа,2.79,1
63,17,351780,133,13,3,83,59,1970699,11,5,2024-06-16 05:01:53,24,6,2,10.213551238713677,135.4188667782244,Ошибка в счёте,Технические работы,Низкий ARPU,Обычный,B2C CSI МИ,1.42,1
3,143,778723,213,45,8,82,49,3634198,18,15,2023-08-29 22:57:00,35,8,3,-58.59109977697801,46.29790923991831,Ошибка в счёте,Поломка оборудования,Высокий ARPU,Обычный,CSI TD Мобильное приложение,2.62,1
45,177,364767,250,46,62,83,66,2874390,10,6,2024-10-13 15:23:26,41,10,4,9.980160507841532,72.69416692707622,Ошибка в счёте,Технические работы,Низкий ARPU,VIP,B2X NPS BU Общий CORE,4.32,1
90,115,561257,72,23,43,3,49,1188479,2,3,2024-09-01 06:47:32,35,9,3,27.777320952708592,54.82642386525211,Ошибка в счёте,Поломка оборудования,Низкий ARPU,Обычный,CSI TD Качество покрытия,1.8,1
96,172,443361,443,33,84,45,8,8899858,11,6,2024-01-09 09:06:06,2,1,1,-22.38412993885092,17.93944080822351,Ошибка в счёте,Технические работы,Низкий ARPU,VIP,B2C NPS BU Качество связи,2.53,1
86,120,585107,489,28,83,26,41,7320495,1,6,2023-12-23 11:22:17,51,12,4,-15.615597504810566,-15.798913868496584,Некачественный сервис,Технические работы,Низкий ARPU,Обычный,CSI TD Тарифы и стоимость,1.41,0
81,31,430555,171,36,39,36,65,4099977,16,5,2024-03-14 15:35:52,11,3,1,-57.92619987706713,15.793152048870468,Некачественный сервис,Поломка оборудования,Низкий ARPU,Обычный,CSI TD Качество мобильного интернета,1.01,0
77,95,346236,400,27,17,47,45,5959351,4,14,2024-10-08 10:34:33,41,10,4,55.512280334904176,-67.17471120944228,Ошибка в счёте,Технические работы,Высокий ARPU,Обычный,CSI TD Качество голосовй связи,3.39,1
15,60,729549,492,14,71,77,82,4039613,2,9,2023-10-23 07:50:25,43,10,4,-25.484423884184224,-45.04557454641619,Проблема с сетью,Технические работы,Низкий ARPU,VIP,NPS TD,4.99,1
37,166,711100,441,10,41,44,71,4464775,5,1,2024-07-24 04:12:56,30,7,3,35.84642437546459,111.90026352447512,Некачественный сервис,Поломка оборудования,Высокий ARPU,Обычный,CSI TD Тарифы и стоимость,4.14,0
10,24,711455,320,45,46,39,54,5274784,19,6,2023-05-03 12:35:39,18,5,2,81.01234934157867,12.10672644440001,Проблема с сетью,Технические работы,Низкий ARPU,Обычный,CSI TD Мобильное приложение,0.18,0
4,70,757680,219,33,60,58,9,3388972,4,6,2024-04-12 00:51:01,15,4,2,60.90384012022372,-170.42027938842028,Проблема с сетью,Технические работы,Высокий ARPU,Обычный,CSI TD Обслуживание в КЦ оператора,4.97,0
61,115,553696,226,1,81,5,76,7035897,10,9,2024-01-25 05:54:07,4,1,1,51.698438461066445,101.96219503864035,Некачественный сервис,Поломка оборудования,Высокий ARPU,Обычный,B2X NPS BU Общий F&F,2.51,1
77,71,929934,130,47,34,60,1,4527742,19,12,2023-01-10 19:21:10,2,1,1,23.457129125303823,158.38611156328852,Проблема с сетью,Поломка оборудования,Высокий ARPU,Обычный,B2X NPS BU Общий CORE,1.66,1
1,193,404135,195,32,79,28,86,6949548,18,4,2024-11-28 23:49:03,48,11,4,72.52236117693317,124.7045998248355,Некачественный сервис,Технические работы,Низкий ARPU,VIP,CSI TD Информирование,4.46,0
59,88,355287,120,16,78,23,44,2108612,1,8,2023-03-21 12:45:31,12,3,1,-79.13467039646558,-10.021325609632953,Некачественный сервис,Технические работы,Высокий ARPU,VIP,CSI TD Тарифы и стоимость,1.21,1
28,131,287469,72,31,78,86,58,5255547,14,9,2024-01-04 17:26:52,1,1,1,60.9897027339988,136.04847229665444,Ошибка в счёте,Технические работы,Низкий ARPU,Обычный,CSI TD Информирование,2.91,0
33,172,250518,126,31,73,62,31,3893351,14,10,2024-08-18 19:26:27,33,8,3,26.00730554395338,-144.89239406631563,Проблема с сетью,Технические работы,Высокий ARPU,VIP,CSI TD Обслуживание в салоне,1.71,1
56,153,536087,395,17,7,24,85,5983745,18,6,2024-09-17 12:28:33,38,9,3,-32.65152411257667,37.34302398495885,Ошибка в счёте,Поломка оборудования,Высокий ARPU,Обычный,B2X NPS BU Общий CORE,2.18,1
53,86,107622,116,4,45,14,7,9437564,6,7,2024-04-10 13:22:03,15,4,2,-24.639363518513377,90.79641972441544,Проблема с сетью,Технические работы,Низкий ARPU,VIP,NPS TD (невзвешено),2.73,1
71,114,561837,220,6,87,50,70,5976229,7,4,2024-10-19 10:52:29,42,10,4,-36.19557172761031,-52.153441526775524,Некачественный сервис,Поломка оборудования,Высокий ARPU,Обычный,NPS TD (невзвешено),2.44,0
40,127,472457,143,13,53,50,11,1038775,10,6,2024-05-04 05:22:29,18,5,2,-67.46088972043717,16.158030483942753,Ошибка в счёте,Поломка оборудования,Высокий ARPU,VIP,B2C CSI МИ,0.89,1
22,55,320660,85,4,52,41,15,2780096,16,19,2023-01-31 08:44:31,5,1,1,-10.282942784664655,57.93568172308491,Некачественный сервис,Поломка оборудования,Низкий ARPU,VIP,B2C NPS BU Качество связи,1.5,1
83,142,452457,380,26,68,61,11,4166990,8,4,2024-11-12 07:54:00,46,11,4,-65.01949783831537,5.312420694202331,Некачественный сервис,Технические работы,Высокий ARPU,Обычный,B2C CSI Качество Голос,0.15,1
24,51,588693,387,14,41,20,30,1803744,8,6,2023-01-12 11:14:23,2,1,1,0.32033909037583896,-103.30353529529572,Проблема с сетью,Поломка оборудования,Низкий ARPU,VIP,B2X NPS BU Общий,2.69,1
28,154,963845,231,3,63,33,45,6527359,14,17,2024-08-03 09:17:39,31,8,3,-19.15963664149494,89.55308742491064,Некачественный сервис,Технические работы,Низкий ARPU,Обычный,CSI TD Качество голосовй связи,2.86,1
32,132,482273,406,46,58,56,79,111420,18,19,2024-08-13 03:34:26,33,8,3,-66.81246846608553,-89.08374782592745,Проблема с сетью,Технические работы,Низкий ARPU,Обычный,CSI TD Тарифы и стоимость,4.63,1
57,17,523795,274,10,50,38,12,1116201,16,13,2023-01-29 23:43:39,4,1,1,-64.91342800226866,128.77073557424933,,Поломка оборудования,Высокий ARPU,Обычный,CSI TD Тарифы и стоимость,3.41,1
17,37,202052,286,22,15,83,4,7469900,13,12,2024-02-10 13:13:07,6,2,1,23.25768380734553,-131.0582956649108,Ошибка в счёте,Поломка оборудования,Низкий ARPU,Обычный,B2X NPS BU Общий F&F,2.96,1
83,52,284750,112,31,43,18,68,9358387,7,4,2023-10-17 20:47:02,42,10,4,-9.786487287141213,-55.86681482734684,Проблема с сетью,Технические работы,Высокий ARPU,VIP,B2X NPS BU Общий,1.01,1
34,153,108707,402,23,43,20,27,2005218,16,14,2024-01-18 14:21:40,3,1,1,-9.5297856580205,28.74454802067831,Некачественный сервис,Технические работы,Высокий ARPU,VIP,CSI TD Информирование,4.18,1
44,59,639784,488,8,46,13,58,9384910,17,16,2023-03-07 11:19:29,10,3,1,45.93585971280311,-108.50780473699602,Ошибка в счёте,Поломка оборудования,Высокий ARPU,Обычный,B2X NPS BU Общий F&F,2.79,0
67,189,172490,168,7,56,15,89,3956030,9,15,2024-07-27 20:39:19,30,7,3,85.10291014970207,-26.302962601457978,Ошибка в счёте,Технические работы,Низкий ARPU,VIP,B2X NPS BU Общий F&F,4.78,0
23,174,110079,124,19,61,89,4,4884984,14,6,2024-12-22 22:29:16,51,12,4,-62.80859450369665,167.340376840558,Некачественный сервис,Технические работы,Высокий ARPU,Обычный,B2C CSI МИ,3.64,1
23,192,940025,263,40,85,11,60,9608431,19,14,2024-08-13 07:07:03,33,8,3,-46.723428449361904,-106.08880267273467,Ошибка в счёте,Технические работы,Низкий ARPU,VIP,B2X NPS BU Общий CORE,4.3,1
27,13,705323,255,1,47,57,28,5965004,17,15,2024-03-17 01:02:34,11,3,1,-4.06492512035355,143.43155422587773,Проблема с сетью,Поломка оборудования,Низкий ARPU,Обычный,NPS TD (невзвешено),0.11,1
87,4,922756,438,34,43,15,15,934704,4,10,2024-01-08 15:40:48,2,1,1,-44.905223638491044,-137.80707588661403,Проблема с сетью,Технические работы,Высокий ARPU,Обычный,CSI TD Мобильное приложение,0.69,0
77,125,181841,253,45,43,75,40,4530118,4,9,2024-11-17 10:06:43,46,11,4,89.1431158394494,-173.12766761463706,Проблема с сетью,Технические работы,Высокий ARPU,VIP,CSI TD Качество покрытия,2.62,1
76,151,423908,315,24,59,78,49,3647415,11,9,2024-02-22 06:27:43,8,2,1,16.551366495805283,-108.98176281705665,Ошибка в счёте,Технические работы,Низкий ARPU,Обычный,B2X NPS BU Общий CORE,1.21,0
63,104,778474,67,25,7,42,77,3533457,6,4,2023-10-06 16:19:36,40,10,4,-14.761485846833168,-24.968411727451468,Проблема с сетью,Поломка оборудования,Низкий ARPU,VIP,CSI TD Качество покрытия,3.17,0
30,88,361587,455,41,47,72,66,8097335,10,10,2023-04-30 04:00:41,17,4,2,-76.90644137754123,-153.8819485560757,Некачественный сервис,Технические работы,Низкий ARPU,VIP,CSI TD Обслуживание в салоне,4.9,1
91,26,356637,151,49,74,54,74,3463767,16,18,2023-08-14 12:02:46,33,8,3,83.01581449912723,2.9381601980642245,Проблема с сетью,,Низкий ARPU,Обычный,CSI TD Качество мобильного интернета,2.38,0
77,129,497124,93,19,24,30,42,3571605,17,13,2023-04-10 00:56:54,15,4,2,-75.32239015486334,-27.047874926131954,Проблема с сетью,Поломка оборудования,Высокий ARPU,Обычный,NPS TD (невзвешено),1.14,0
25,172,874298,452,38,44,5,29,8720312,1,14,2024-02-27 13:24:18,9,2,1,17.40620463429599,55.44182057382531,Некачественный сервис,Поломка оборудования,Низкий ARPU,Обычный,B2X NPS BU Общий F&F,2.54,1
92,86,690967,188,42,62,77,1,701537,13,3,2023-12-30 03:31:05,52,12,4,-33.16013523588155,-123.06686849824344,Ошибка в счёте,Технические работы,Низкий ARPU,VIP,CSI TD Обслуживание в салоне,2.72,0
90,85,432030,460,9,69,81,54,6948156,18,1,2023-12-28 09:07:26,52,12,4,49.33277465078925,-124.44020224502262,Проблема с сетью,Поломка оборудования,Низкий ARPU,Обычный,CSI TD Обслуживание в КЦ оператора,4.73,0
7,103,162965,261,41,35,78,29,4098405,19,16,2024-02-18 08:34:52,7,2,1,48.98707874372809,123.15940676466556,Проблема с сетью,Технические работы,,Обычный,CSI TD Информирование,2.84,1
22,82,828925,130,25,20,88,51,3814669,19,6,2024-05-01 21:45:40,18,5,2,-64.86056262075425,157.63890966276495,Проблема с сетью,Технические работы,Низкий ARPU,VIP,CSI TD Качество мобильного интернета,2.09,0
14,132,814773,272,42,1,2,12,9262392,1,9,2023-12-20 08:57:01,51,12,4,-44.32040862095981,-45.667164371893506,Проблема с сетью,Технические работы,Низкий ARPU,Обычный,B2X NPS BU Общий F&F,1.87,0
12,68,233600,210,40,75,27,30,2983184,15,19,2023-08-25 21:45:07,34,8,3,-16.878875868719206,15.184422002456728,Некачественный сервис,Технические работы,Высокий ARPU,VIP,B2X NPS BU Общий F&F,3.39,1
80,49,793396,336,5,67,55,20,8998370,11,3,2023-09-21 11:54:14,38,9,3,75.04109360629334,71.92214020077407,Некачественный сервис,Технические работы,Высокий ARPU,VIP,CSI TD Мобильное приложение,2.06,1
1,151,984116,469,44,72,4,16,4612689,4,7,2023-02-17 10:42:32,7,2,1,60.40196780159428,15.602696601088354,,Технические работы,Высокий ARPU,VIP,CSI TD Мобильное приложение,4.38,1
75,41,100823,432,30,79,51,73,3377002,15,5,2024-08-24 09:25:29,34,8,3,34.8764641802229,151.58770144795454,Некачественный сервис,Поломка оборудования,Низкий ARPU,Обычный,NPS TD (невзвешено),1.64,0
74,65,556339,344,6,70,62,30,8558747,13,7,2024-01-08 12:26:07,2,1,1,54.92792150295014,135.6763872076803,Некачественный сервис,Технические работы,Низкий ARPU,VIP,B2X NPS BU Общий CORE,0.85,0
