SUBCAT_PYRAMID_NAME,DESCRIPTION,CAT_PYRAMID_NAME,FILIAL_ID,FULL_NAME,FLAG_LOCAL_GENERAL,SNAP_DATE_DAY
Низкий ARPU,Проблема с сетью,VIP,6,Технические работы,0,2023-07-21
Низкий ARPU,Некачественный сервис,Обычный,5,Поломка оборудования,1,2023-10-20
Низкий ARPU,Ошибка в счёте,Обычный,8,Технические работы,0,2023-05-27
Высокий ARPU,Некачественный сервис,,9,Технические работы,1,2023-12-02
Низкий ARPU,Некачественный сервис,,1,Поломка оборудования,1,2023-02-21
Высокий ARPU,Ошибка в счёте,Обычный,10,Поломка оборудования,0,2024-06-14
Высокий ARPU,Проблема с сетью,VIP,19,Технические работы,1,2023-12-31
Высокий ARPU,Проблема с сетью,VIP,6,Технические работы,0,2023-07-23
Высокий ARPU,Некачественный сервис,Обычный,19,Технические работы,1,2023-12-31
Низкий ARPU,Ошибка в счёте,VIP,19,Технические работы,1,2024-08-31
Низкий ARPU,Проблема с сетью,VIP,19,,1,2023-04-18
Низкий ARPU,Некачественный сервис,VIP,13,Поломка оборудования,0,2024-01-28
Низкий ARPU,Проблема с сетью,VIP,10,Технические работы,1,2024-10-30
,Проблема с сетью,Обычный,11,Технические работы,0,2024-10-12
Высокий ARPU,Проблема с сетью,Обычный,1,Поломка оборудования,1,2024-04-03
Низкий ARPU,Проблема с сетью,VIP,15,Поломка оборудования,0,2024-01-21
Высокий ARPU,,VIP,9,Технические работы,0,2024-01-08
Низкий ARPU,Проблема с сетью,VIP,11,Технические работы,0,2024-03-02
Высокий ARPU,Проблема с сетью,Обычный,16,Поломка оборудования,0,2023-10-07
Низкий ARPU,Ошибка в счёте,VIP,16,Технические работы,1,2023-11-08
Низкий ARPU,Ошибка в счёте,,5,Поломка оборудования,1,2023-05-17
Высокий ARPU,Некачественный сервис,Обычный,8,Поломка оборудования,0,2023-03-20
Высокий ARPU,Проблема с сетью,Обычный,7,Поломка оборудования,0,2023-10-19
Высокий ARPU,Некачественный сервис,VIP,6,Поломка оборудования,0,2024-12-03
Высокий ARPU,Некачественный сервис,Обычный,13,Технические работы,1,2023-04-23
Высокий ARPU,Некачественный сервис,Обычный,8,Поломка оборудования,1,2024-06-15
Низкий ARPU,Некачественный сервис,VIP,16,Поломка оборудования,1,2023-01-26
Низкий ARPU,Некачественный сервис,VIP,16,Поломка оборудования,1,2024-09-20
Высокий ARPU,Ошибка в счёте,VIP,9,Поломка оборудования,1,2023-11-07
Высокий ARPU,Ошибка в счёте,Обычный,12,Технические работы,0,2023-08-08
Высокий ARPU,Ошибка в счёте,Обычный,18,Поломка оборудования,0,2024-01-11
Низкий ARPU,Ошибка в счёте,VIP,14,Поломка оборудования,0,2023-08-22
Высокий ARPU,Некачественный сервис,VIP,19,Поломка оборудования,0,2023-09-03
Низкий ARPU,Ошибка в счёте,Обычный,5,Поломка оборудования,0,2023-09-21
Низкий ARPU,Некачественный сервис,VIP,3,,0,2024-02-17
Низкий ARPU,Некачественный сервис,VIP,12,Поломка оборудования,0,2024-08-11
Высокий ARPU,Проблема с сетью,Обычный,17,Технические работы,1,2023-05-15
Высокий ARPU,Некачественный сервис,VIP,1,Поломка оборудования,0,2024-09-14
Низкий ARPU,Ошибка в счёте,Обычный,6,Поломка оборудования,1,2023-09-18
Низкий ARPU,Некачественный сервис,Обычный,8,Технические работы,0,2024-01-27
Высокий ARPU,Некачественный сервис,VIP,6,Поломка оборудования,1,2024-12-07
Высокий ARPU,Ошибка в счёте,Обычный,9,Поломка оборудования,0,2024-09-02
Высокий ARPU,Некачественный сервис,VIP,6,Технические работы,0,2024-06-13
Высокий ARPU,Некачественный сервис,Обычный,10,Поломка оборудования,0,2023-08-10
Низкий ARPU,Некачественный сервис,Обычный,11,Поломка оборудования,1,2024-05-25
Низкий ARPU,Проблема с сетью,VIP,16,Технические работы,1,2024-01-02
Высокий ARPU,Проблема с сетью,Обычный,10,Поломка оборудования,0,2023-11-01
Высокий ARPU,Проблема с сетью,Обычный,10,Поломка оборудования,0,2024-12-19
Низкий ARPU,Проблема с сетью,VIP,2,Поломка оборудования,1,2023-12-20
Высокий ARPU,Проблема с сетью,Обычный,12,Поломка оборудования,0,2023-01-14
Высокий ARPU,Некачественный сервис,Обычный,9,Поломка оборудования,1,2024-08-07
Высокий ARPU,Ошибка в счёте,VIP,11,Поломка оборудования,1,2023-09-27
Низкий ARPU,Ошибка в счёте,Обычный,3,Технические работы,0,2023-04-14
Высокий ARPU,Проблема с сетью,VIP,1,Технические работы,0,2024-10-10
Низкий ARPU,Проблема с сетью,Обычный,3,Поломка оборудования,1,2023-12-31
Низкий ARPU,Ошибка в счёте,Обычный,4,Поломка оборудования,1,2024-09-14
Низкий ARPU,,VIP,11,Поломка оборудования,1,2024-02-18
Высокий ARPU,Ошибка в счёте,VIP,14,Поломка оборудования,1,2023-02-24
,Ошибка в счёте,Обычный,16,Поломка оборудования,0,2023-04-10
Высокий ARPU,Некачественный сервис,,18,Поломка оборудования,1,2024-07-01
Низкий ARPU,Некачественный сервис,Обычный,17,Поломка оборудования,0,2024-03-01
Высокий ARPU,Проблема с сетью,Обычный,5,Технические работы,1,2023-08-09
Высокий ARPU,Некачественный сервис,Обычный,12,Поломка оборудования,1,2024-09-20
Высокий ARPU,Проблема с сетью,VIP,5,Поломка оборудования,1,2024-11-25
Низкий ARPU,Ошибка в счёте,Обычный,2,Поломка оборудования,0,2024-10-02
Низкий ARPU,Проблема с сетью,Обычный,16,Поломка оборудования,1,2024-08-15
Высокий ARPU,Ошибка в счёте,VIP,3,Технические работы,1,2024-05-06
Низкий ARPU,Ошибка в счёте,VIP,1,Поломка оборудования,1,2024-11-11
Низкий ARPU,Проблема с сетью,VIP,2,Технические работы,1,2023-09-07
Низкий ARPU,Некачественный сервис,Обычный,15,Технические работы,0,2023-03-23
Низкий ARPU,Некачественный сервис,VIP,5,Технические работы,0,2024-06-04
Низкий ARPU,Проблема с сетью,VIP,4,Поломка оборудования,0,2024-03-31
Высокий ARPU,Проблема с сетью,Обычный,17,Технические работы,1,2024-12-10
Низкий ARPU,Некачественный сервис,VIP,19,Поломка оборудования,0,2024-03-03
Высокий ARPU,Некачественный сервис,VIP,12,Поломка оборудования,1,2024-06-09
Низкий ARPU,Проблема с сетью,VIP,4,Технические работы,1,2024-03-16
Высокий ARPU,Проблема с сетью,Обычный,7,Поломка оборудования,0,2024-11-23
Высокий ARPU,Ошибка в счёте,Обычный,4,Технические работы,1,2023-01-20
Низкий ARPU,Некачественный сервис,VIP,8,Поломка оборудования,0,2023-01-27
Высокий ARPU,Проблема с сетью,VIP,15,Поломка оборудования,1,2023-10-31
Низкий ARPU,Ошибка в счёте,VIP,13,Технические работы,0,2024-07-25
Высокий ARPU,Проблема с сетью,VIP,6,Технические работы,1,2024-01-18
Низкий ARPU,Некачественный сервис,Обычный,4,Поломка оборудования,1,2024-04-27
Высокий ARPU,Некачественный сервис,Обычный,2,Поломка оборудования,0,2024-07-25
Низкий ARPU,Некачественный сервис,Обычный,12,Поломка оборудования,1,2024-10-02
Низкий ARPU,Проблема с сетью,VIP,1,Поломка оборудования,1,2024-04-09
Низкий ARPU,Некачественный сервис,Обычный,17,Поломка оборудования,0,2023-09-09
Высокий ARPU,Некачественный сервис,VIP,7,Поломка оборудования,1,2023-04-04
Высокий ARPU,Ошибка в счёте,VIP,4,Технические работы,0,2023-11-28
Высокий ARPU,Проблема с сетью,Обычный,14,Технические работы,0,2023-07-08
Низкий ARPU,Ошибка в счёте,VIP,10,Поломка оборудования,1,2024-07-26
Высокий ARPU,Некачественный сервис,VIP,14,Технические работы,0,2024-07-07
Высокий ARPU,Ошибка в счёте,Обычный,5,Технические работы,0,2023-02-23
Высокий ARPU,Проблема с сетью,VIP,19,Технические работы,1,2023-02-03
Высокий ARPU,Ошибка в счёте,,2,Технические работы,0,2023-09-26
Низкий ARPU,Некачественный сервис,Обычный,3,Поломка оборудования,1,2024-02-22
Низкий ARPU,Проблема с сетью,VIP,1,Поломка оборудования,0,2024-08-23
Низкий ARPU,Некачественный сервис,VIP,17,Поломка оборудования,1,2023-11-29
Высокий ARPU,Некачественный сервис,VIP,6,Поломка оборудования,0,2024-03-05
Высокий ARPU,Некачественный сервис,Обычный,8,Поломка оборудования,1,2023-06-30
Низкий ARPU,Проблема с сетью,VIP,5,Технические работы,0,2024-05-27
Низкий ARPU,Ошибка в счёте,VIP,10,Технические работы,0,2023-12-05
,Ошибка в счёте,Обычный,6,Технические работы,1,2024-05-30
Высокий ARPU,Ошибка в счёте,Обычный,2,Технические работы,1,2024-03-18
Высокий ARPU,Ошибка в счёте,Обычный,16,Технические работы,0,2023-11-22
Низкий ARPU,Некачественный сервис,VIP,14,Технические работы,1,2023-05-02
Высокий ARPU,Ошибка в счёте,Обычный,14,Технические работы,0,2024-11-16
Высокий ARPU,Проблема с сетью,Обычный,9,Технические работы,0,2023-06-17
Высокий ARPU,Ошибка в счёте,Обычный,8,Технические работы,1,2024-10-05
Низкий ARPU,Некачественный сервис,VIP,17,Технические работы,0,2023-03-21
Низкий ARPU,Ошибка в счёте,Обычный,13,Технические работы,1,2024-05-18
Высокий ARPU,Ошибка в счёте,Обычный,17,Технические работы,0,2024-01-30
Высокий ARPU,Некачественный сервис,VIP,12,Поломка оборудования,0,2023-01-14
Высокий ARPU,Некачественный сервис,VIP,6,Технические работы,1,2024-12-11
Низкий ARPU,Некачественный сервис,VIP,2,Технические работы,1,2024-08-17
Высокий ARPU,Проблема с сетью,VIP,2,Технические работы,1,2023-12-30
Высокий ARPU,Ошибка в счёте,VIP,13,Технические работы,1,2023-11-20
Низкий ARPU,Ошибка в счёте,VIP,10,Поломка оборудования,0,2023-10-14
Низкий ARPU,,VIP,3,Поломка оборудования,1,2023-08-23
Низкий ARPU,,Обычный,2,Поломка оборудования,0,2024-01-01
Высокий ARPU,Некачественный сервис,VIP,2,Технические работы,1,2023-01-26
Низкий ARPU,Проблема с сетью,VIP,7,Поломка оборудования,0,2023-09-30
Высокий ARPU,Ошибка в счёте,Обычный,13,Поломка оборудования,0,2023-09-11
Высокий ARPU,Некачественный сервис,VIP,17,Технические работы,1,2023-07-14
Высокий ARPU,Ошибка в счёте,VIP,1,Технические работы,1,2024-06-10
Низкий ARPU,Ошибка в счёте,VIP,6,Поломка оборудования,1,2023-06-13
Высокий ARPU,Проблема с сетью,Обычный,10,Технические работы,0,2023-06-05
Высокий ARPU,Проблема с сетью,VIP,15,Технические работы,1,2023-09-22
Низкий ARPU,Ошибка в счёте,Обычный,19,Технические работы,1,2023-06-12
Высокий ARPU,Проблема с сетью,Обычный,9,Поломка оборудования,1,2023-04-02
Низкий ARPU,Проблема с сетью,Обычный,8,Поломка оборудования,0,2024-01-06
Низкий ARPU,Ошибка в счёте,Обычный,1,Технические работы,1,2023-03-10
Низкий ARPU,Проблема с сетью,VIP,13,Поломка оборудования,0,2023-02-09
Высокий ARPU,Ошибка в счёте,VIP,15,Технические работы,1,2023-07-25
Высокий ARPU,Некачественный сервис,Обычный,4,Технические работы,1,2023-11-19
Высокий ARPU,Проблема с сетью,VIP,13,Технические работы,0,2023-04-22
Высокий ARPU,Проблема с сетью,Обычный,2,Поломка оборудования,0,2024-08-09
Высокий ARPU,Некачественный сервис,Обычный,13,Поломка оборудования,1,2023-02-08
Низкий ARPU,Некачественный сервис,Обычный,14,Поломка оборудования,0,2023-11-05
Низкий ARPU,Некачественный сервис,Обычный,10,Поломка оборудования,1,2023-04-28
Высокий ARPU,Ошибка в счёте,VIP,3,Поломка оборудования,1,2023-11-09
Высокий ARPU,Некачественный сервис,VIP,13,Поломка оборудования,1,2023-04-05
Высокий ARPU,Некачественный сервис,VIP,11,Поломка оборудования,0,2024-09-02
Низкий ARPU,Некачественный сервис,Обычный,13,Технические работы,0,2023-10-04
Высокий ARPU,Проблема с сетью,VIP,16,Поломка оборудования,0,2024-11-30
Высокий ARPU,Некачественный сервис,Обычный,11,Поломка оборудования,1,2024-01-06
Высокий ARPU,Ошибка в счёте,Обычный,16,Технические работы,1,2024-03-10
Высокий ARPU,Некачественный сервис,VIP,14,Поломка оборудования,1,2024-03-16
Высокий ARPU,Ошибка в счёте,Обычный,17,Технические работы,1,2024-12-19
Низкий ARPU,Проблема с сетью,VIP,9,Поломка оборудования,0,2024-03-10
Высокий ARPU,Некачественный сервис,Обычный,5,Поломка оборудования,0,2024-10-26
Высокий ARPU,Проблема с сетью,Обычный,3,Технические работы,0,2023-05-26
Низкий ARPU,Проблема с сетью,Обычный,3,Технические работы,1,2024-01-15
Низкий ARPU,Некачественный сервис,Обычный,13,Поломка оборудования,0,2024-05-16
Высокий ARPU,Ошибка в счёте,VIP,13,Поломка оборудования,1,2024-12-17
Низкий ARPU,Ошибка в счёте,Обычный,9,Поломка оборудования,0,2023-10-05
Высокий ARPU,Некачественный сервис,Обычный,13,Технические работы,0,2024-08-04
Высокий ARPU,Ошибка в счёте,VIP,18,Поломка оборудования,0,2023-01-14
Высокий ARPU,Ошибка в счёте,VIP,8,Технические работы,1,2024-06-03
Низкий ARPU,Некачественный сервис,Обычный,5,Технические работы,0,2023-09-29
Низкий ARPU,Ошибка в счёте,VIP,11,Технические работы,0,2023-10-06
Высокий ARPU,Ошибка в счёте,Обычный,17,Технические работы,1,2023-05-12
,Ошибка в счёте,VIP,2,Технические работы,0,2023-08-20
Низкий ARPU,Ошибка в счёте,VIP,2,Технические работы,0,2024-03-08
Низкий ARPU,Ошибка в счёте,VIP,18,Поломка оборудования,1,2023-04-22
Низкий ARPU,Некачественный сервис,VIP,19,Поломка оборудования,0,2023-02-24
Низкий ARPU,Некачественный сервис,VIP,13,Поломка оборудования,1,2023-06-07
Высокий ARPU,Проблема с сетью,Обычный,13,Поломка оборудования,0,2023-03-29
Высокий ARPU,Некачественный сервис,VIP,14,Технические работы,0,2024-11-22
Высокий ARPU,Некачественный сервис,VIP,14,Технические работы,0,2024-09-17
Высокий ARPU,Некачественный сервис,VIP,18,Поломка оборудования,1,2024-10-25
Высокий ARPU,Некачественный сервис,VIP,16,Технические работы,1,2023-02-28
Низкий ARPU,Некачественный сервис,Обычный,15,Поломка оборудования,0,2023-11-05
Высокий ARPU,Ошибка в счёте,Обычный,8,Поломка оборудования,1,2023-12-26
Низкий ARPU,Проблема с сетью,VIP,19,Поломка оборудования,1,2023-12-25
Низкий ARPU,Проблема с сетью,VIP,18,Поломка оборудования,0,2023-09-21
,Некачественный сервис,VIP,16,Поломка оборудования,1,2024-05-14
Высокий ARPU,Некачественный сервис,VIP,4,Поломка оборудования,1,2024-09-09
Высокий ARPU,Проблема с сетью,Обычный,18,Технические работы,0,2024-07-13
Высокий ARPU,Некачественный сервис,VIP,18,Технические работы,1,2023-10-22
Низкий ARPU,Некачественный сервис,Обычный,15,Технические работы,0,2024-04-16
Высокий ARPU,Некачественный сервис,Обычный,9,Поломка оборудования,0,2023-10-17
Высокий ARPU,Некачественный сервис,Обычный,9,Поломка оборудования,1,2023-12-07
Высокий ARPU,Некачественный сервис,Обычный,5,Поломка оборудования,1,2023-12-31
Низкий ARPU,Ошибка в счёте,VIP,18,Поломка оборудования,1,2023-07-05
Высокий ARPU,Проблема с сетью,VIP,8,Технические работы,0,2024-06-10
Высокий ARPU,Ошибка в счёте,VIP,12,Поломка оборудования,0,2023-01-10
Высокий ARPU,Некачественный сервис,Обычный,5,Поломка оборудования,0,2023-01-18
Высокий ARPU,Некачественный сервис,VIP,14,Технические работы,1,2024-04-13
Низкий ARPU,Ошибка в счёте,Обычный,3,Поломка оборудования,0,2023-12-26
,Проблема с сетью,Обычный,5,Технические работы,0,2024-12-06
Низкий ARPU,Некачественный сервис,Обычный,3,Технические работы,0,2024-12-12
Низкий ARPU,Некачественный сервис,Обычный,16,Поломка оборудования,0,2023-05-16
Высокий ARPU,Ошибка в счёте,Обычный,16,Технические работы,1,2023-07-09
Высокий ARPU,Проблема с сетью,,14,Технические работы,1,2024-01-14
Высокий ARPU,Ошибка в счёте,VIP,2,Поломка оборудования,1,2023-01-06
Высокий ARPU,Ошибка в счёте,VIP,17,Технические работы,0,2024-06-18
Высокий ARPU,Проблема с сетью,VIP,4,Поломка оборудования,1,2023-03-16
Высокий ARPU,Проблема с сетью,Обычный,16,,1,2023-10-21
Высокий ARPU,Ошибка в счёте,VIP,13,Поломка оборудования,1,2023-09-01
Высокий ARPU,Проблема с сетью,VIP,4,Поломка оборудования,1,2024-12-28
Низкий ARPU,Некачественный сервис,VIP,4,Поломка оборудования,0,2023-07-18
Низкий ARPU,Проблема с сетью,Обычный,16,Технические работы,0,2024-12-06
Низкий ARPU,Некачественный сервис,VIP,4,Технические работы,1,2023-09-25
Высокий ARPU,Ошибка в счёте,Обычный,13,Технические работы,1,2024-03-20
Высокий ARPU,Проблема с сетью,VIP,8,Технические работы,0,2023-12-25
Высокий ARPU,Ошибка в счёте,VIP,4,Поломка оборудования,1,2023-06-17
Низкий ARPU,Ошибка в счёте,VIP,2,Поломка оборудования,1,2024-01-30
Низкий ARPU,Некачественный сервис,Обычный,19,Поломка оборудования,1,2024-03-26
Низкий ARPU,Проблема с сетью,VIP,1,Поломка оборудования,0,2024-10-11
Низкий ARPU,Ошибка в счёте,VIP,7,Технические работы,0,2023-03-11
Низкий ARPU,Ошибка в счёте,VIP,19,Поломка оборудования,1,2023-03-07
Высокий ARPU,Проблема с сетью,VIP,8,Технические работы,1,2023-07-13
Низкий ARPU,Проблема с сетью,VIP,10,Поломка оборудования,0,2024-10-27
Низкий ARPU,Проблема с сетью,Обычный,4,Технические работы,0,2024-08-30
Низкий ARPU,Ошибка в счёте,VIP,4,Технические работы,0,2024-07-05
Высокий ARPU,Некачественный сервис,VIP,18,Поломка оборудования,0,2023-05-13
Низкий ARPU,Некачественный сервис,VIP,2,Технические работы,0,2023-02-09
Высокий ARPU,Некачественный сервис,Обычный,17,Поломка оборудования,1,2023-05-22
Высокий ARPU,Проблема с сетью,VIP,3,Технические работы,0,2023-10-15
Низкий ARPU,Проблема с сетью,VIP,7,Технические работы,0,2024-10-26
Низкий ARPU,Некачественный сервис,Обычный,9,Технические работы,1,2024-10-03
Низкий ARPU,Некачественный сервис,VIP,15,Технические работы,1,2024-11-03
Высокий ARPU,Проблема с сетью,,19,Поломка оборудования,1,2024-03-02
Высокий ARPU,Некачественный сервис,Обычный,16,Технические работы,1,2024-10-20
Низкий ARPU,Ошибка в счёте,Обычный,18,Технические работы,0,2023-12-07
Низкий ARPU,Проблема с сетью,VIP,4,Поломка оборудования,1,2024-01-08
Низкий ARPU,Проблема с сетью,Обычный,15,Технические работы,0,2023-12-07
Высокий ARPU,Проблема с сетью,,10,Технические работы,1,2024-02-24
Высокий ARPU,Некачественный сервис,VIP,10,Поломка оборудования,0,2024-03-21
Низкий ARPU,Проблема с сетью,VIP,13,Технические работы,1,2023-08-04
Низкий ARPU,Проблема с сетью,VIP,2,Поломка оборудования,1,2023-04-16
Низкий ARPU,Ошибка в счёте,VIP,1,Технические работы,1,2024-04-11
Низкий ARPU,Некачественный сервис,Обычный,15,Поломка оборудования,0,2023-09-15
Низкий ARPU,Проблема с сетью,Обычный,8,Поломка оборудования,1,2024-08-30
Низкий ARPU,Проблема с сетью,VIP,19,Поломка оборудования,0,2024-01-18
Низкий ARPU,Некачественный сервис,VIP,18,Поломка оборудования,0,2024-12-26
Низкий ARPU,Ошибка в счёте,VIP,10,Поломка оборудования,1,2023-06-10
Высокий ARPU,Проблема с сетью,VIP,16,Технические работы,0,2023-09-29
Низкий ARPU,Некачественный сервис,VIP,12,Технические работы,0,2023-12-06
Низкий ARPU,Ошибка в счёте,Обычный,5,Поломка оборудования,0,2024-07-07
Высокий ARPU,Ошибка в счёте,,13,Технические работы,0,2024-08-07
Высокий ARPU,Ошибка в счёте,Обычный,19,Технические работы,0,2023-06-10
Низкий ARPU,Проблема с сетью,Обычный,3,Технические работы,0,2023-07-08
Высокий ARPU,Некачественный сервис,,6,Технические работы,1,2024-06-08
Низкий ARPU,Некачественный сервис,VIP,12,Поломка оборудования,0,2023-12-06
Высокий ARPU,,VIP,1,Поломка оборудования,1,2023-05-26
Низкий ARPU,Ошибка в счёте,Обычный,11,Поломка оборудования,1,2023-11-29
Низкий ARPU,Ошибка в счёте,Обычный,2,Технические работы,0,2024-01-25
Высокий ARPU,Ошибка в счёте,Обычный,4,Технические работы,0,2023-07-29
Высокий ARPU,Проблема с сетью,VIP,9,Технические работы,1,2024-03-31
Высокий ARPU,Ошибка в счёте,Обычный,5,Поломка оборудования,0,2023-02-09
Высокий ARPU,Некачественный сервис,VIP,12,Поломка оборудования,0,2024-08-29
Высокий ARPU,Ошибка в счёте,VIP,4,Технические работы,0,2023-01-09
Высокий ARPU,Некачественный сервис,Обычный,14,Поломка оборудования,1,2023-09-01
Высокий ARPU,Ошибка в счёте,VIP,2,Технические работы,1,2024-01-25
Низкий ARPU,Проблема с сетью,VIP,1,Технические работы,0,2023-07-06
Низкий ARPU,Ошибка в счёте,Обычный,16,Технические работы,1,2024-05-12
Высокий ARPU,Проблема с сетью,VIP,3,,0,2023-10-04
Низкий ARPU,Проблема с сетью,VIP,10,Технические работы,0,2024-03-21
,,Обычный,15,Поломка оборудования,0,2023-12-09
Низкий ARPU,Ошибка в счёте,VIP,8,Поломка оборудования,1,2023-05-13
Низкий ARPU,Некачественный сервис,Обычный,13,Поломка оборудования,1,2023-12-15
Низкий ARPU,Некачественный сервис,VIP,17,Поломка оборудования,0,2024-01-19
Низкий ARPU,Ошибка в счёте,VIP,6,Технические работы,1,2024-10-05
Высокий ARPU,Ошибка в счёте,Обычный,17,Поломка оборудования,1,2024-10-17
Высокий ARPU,Ошибка в счёте,VIP,16,Поломка оборудования,0,2024-02-14
Низкий ARPU,Проблема с сетью,Обычный,7,Поломка оборудования,0,2023-06-16
Высокий ARPU,Ошибка в счёте,Обычный,19,Поломка оборудования,1,2024-06-28
Высокий ARPU,Ошибка в счёте,Обычный,4,Поломка оборудования,0,2024-01-30
Низкий ARPU,Ошибка в счёте,Обычный,10,Поломка оборудования,0,2023-07-21
Низкий ARPU,Некачественный сервис,Обычный,12,,1,2024-03-23
Низкий ARPU,Проблема с сетью,VIP,1,Технические работы,0,2023-08-12
Низкий ARPU,Ошибка в счёте,VIP,1,Технические работы,0,2024-05-02
Высокий ARPU,Проблема с сетью,VIP,18,Технические работы,0,2023-09-04
Низкий ARPU,Некачественный сервис,Обычный,7,Технические работы,1,2024-06-09
Высокий ARPU,Проблема с сетью,VIP,9,Технические работы,0,2023-04-03
Низкий ARPU,Проблема с сетью,Обычный,14,Технические работы,1,2024-02-13
Высокий ARPU,Проблема с сетью,VIP,3,Поломка оборудования,1,2023-09-09
Низкий ARPU,Некачественный сервис,Обычный,2,Поломка оборудования,0,2023-07-13
Низкий ARPU,Проблема с сетью,Обычный,1,Поломка оборудования,1,2024-08-22
Высокий ARPU,Некачественный сервис,VIP,1,Технические работы,1,2023-02-04
Низкий ARPU,Проблема с сетью,VIP,8,Поломка оборудования,0,2024-05-27
Высокий ARPU,Проблема с сетью,Обычный,12,Поломка оборудования,1,2024-10-31
Высокий ARPU,Некачественный сервис,Обычный,8,Технические работы,1,2024-10-23
Низкий ARPU,Ошибка в счёте,VIP,13,Поломка оборудования,1,2024-05-01
Низкий ARPU,Проблема с сетью,Обычный,13,Технические работы,0,2023-09-23
Высокий ARPU,Проблема с сетью,VIP,1,Технические работы,0,2024-01-27
Низкий ARPU,Проблема с сетью,VIP,17,Технические работы,1,2024-07-18
Низкий ARPU,Некачественный сервис,VIP,8,Поломка оборудования,1,2024-11-02
Низкий ARPU,Некачественный сервис,Обычный,12,Поломка оборудования,0,2024-12-05
Высокий ARPU,Проблема с сетью,VIP,7,Технические работы,0,2023-07-15
Высокий ARPU,Проблема с сетью,Обычный,2,Поломка оборудования,1,2024-06-02
Низкий ARPU,Ошибка в счёте,VIP,13,Поломка оборудования,0,2024-06-25
Низкий ARPU,Проблема с сетью,Обычный,5,Технические работы,1,2024-05-01
Высокий ARPU,Некачественный сервис,Обычный,4,Технические работы,1,2024-11-27
Низкий ARPU,Проблема с сетью,Обычный,16,Поломка оборудования,1,2023-05-30
Высокий ARPU,Некачественный сервис,Обычный,17,Поломка оборудования,1,2024-03-05
Низкий ARPU,Некачественный сервис,Обычный,3,Технические работы,1,2023-09-03
Низкий ARPU,Проблема с сетью,VIP,13,Поломка оборудования,0,2023-05-23
Высокий ARPU,Проблема с сетью,Обычный,9,Поломка оборудования,1,2024-09-25
Низкий ARPU,Некачественный сервис,VIP,4,Поломка оборудования,0,2023-03-12
Низкий ARPU,Некачественный сервис,VIP,7,Поломка оборудования,0,2024-10-19
Высокий ARPU,Проблема с сетью,Обычный,13,Поломка оборудования,1,2023-06-01
,Некачественный сервис,Обычный,9,Технические работы,1,2023-03-21
Высокий ARPU,Ошибка в счёте,Обычный,1,Технические работы,1,2023-01-30
Низкий ARPU,Некачественный сервис,Обычный,7,Технические работы,0,2024-07-04
Высокий ARPU,Проблема с сетью,VIP,17,Технические работы,1,2024-09-27
Низкий ARPU,Проблема с сетью,Обычный,12,Поломка оборудования,0,2024-06-13
Высокий ARPU,Некачественный сервис,VIP,12,Поломка оборудования,1,2024-09-22
Высокий ARPU,Проблема с сетью,Обычный,19,Технические работы,0,2023-05-25
Низкий ARPU,Ошибка в счёте,VIP,13,Поломка оборудования,0,2023-04-21
Низкий ARPU,Проблема с сетью,Обычный,4,Технические работы,1,2023-07-07
Высокий ARPU,Проблема с сетью,VIP,11,Технические работы,0,2024-08-05
Высокий ARPU,Ошибка в счёте,Обычный,9,Поломка оборудования,1,2024-09-24
Высокий ARPU,Ошибка в счёте,Обычный,3,Поломка оборудования,0,2024-01-20
Низкий ARPU,Проблема с сетью,Обычный,7,Поломка оборудования,0,2024-12-07
Высокий ARPU,Проблема с сетью,Обычный,14,Поломка оборудования,1,2023-12-03
Низкий ARPU,Проблема с сетью,Обычный,3,Технические работы,1,2024-03-07
Низкий ARPU,Проблема с сетью,Обычный,10,Технические работы,0,2023-06-03
Высокий ARPU,Некачественный сервис,Обычный,1,Поломка оборудования,0,2024-11-23
Высокий ARPU,Некачественный сервис,VIP,4,Технические работы,1,2023-02-28
Высокий ARPU,Некачественный сервис,Обычный,12,Технические работы,0,2024-09-25
Высокий ARPU,Некачественный сервис,VIP,9,Технические работы,1,2023-07-26
Низкий ARPU,Ошибка в счёте,Обычный,15,Технические работы,1,2023-06-16
Низкий ARPU,Ошибка в счёте,VIP,1,Поломка оборудования,1,2023-02-06
Низкий ARPU,Ошибка в счёте,VIP,12,Поломка оборудования,0,2024-08-01
Высокий ARPU,Некачественный сервис,,14,Поломка оборудования,1,2024-06-18
Низкий ARPU,Некачественный сервис,VIP,9,Технические работы,0,2024-01-25
Высокий ARPU,Проблема с сетью,VIP,11,,1,2023-03-24
Низкий ARPU,Некачественный сервис,Обычный,1,Технические работы,0,2024-11-20
Высокий ARPU,Некачественный сервис,Обычный,14,Поломка оборудования,0,2024-10-10
Высокий ARPU,Ошибка в счёте,VIP,17,Технические работы,0,2023-06-26
Низкий ARPU,Ошибка в счёте,VIP,13,Поломка оборудования,0,2024-12-28
Низкий ARPU,Некачественный сервис,Обычный,14,Поломка оборудования,0,2023-01-23
Низкий ARPU,Ошибка в счёте,Обычный,11,Поломка оборудования,1,2023-09-08
Низкий ARPU,Некачественный сервис,VIP,16,Поломка оборудования,1,2024-02-25
Низкий ARPU,Некачественный сервис,Обычный,3,Технические работы,0,2023-02-20
Низкий ARPU,Некачественный сервис,VIP,9,Технические работы,0,2023-05-15
Высокий ARPU,Проблема с сетью,Обычный,7,Технические работы,1,2024-08-17
