SNAP_DATE_DAY,FILIAL_ID,total_count,delta_FILIAL_ID_all,ml_anomaly_CAT_PYRAMID_NAME_significant,z_anomaly_CAT_PYRAMID_NAME_significant,anomaly_CAT_PYRAMID_NAME_significant,ml_anomaly_DESCRIPTION_significant,z_anomaly_DESCRIPTION_significant,anomaly_DESCRIPTION_significant,ml_anomaly_FLAG_LOCAL_GENERAL_significant,z_anomaly_FLAG_LOCAL_GENERAL_significant,anomaly_FLAG_LOCAL_GENERAL_significant,ml_anomaly_FULL_NAME_significant,z_anomaly_FULL_NAME_significant,anomaly_FULL_NAME_significant,ml_anomaly_SUBCAT_PYRAMID_NAME_significant,z_anomaly_SUBCAT_PYRAMID_NAME_significant,anomaly_SUBCAT_PYRAMID_NAME_significant
2024-08-26,22,22,8.0,False,Обычный,False,False,False,False,False,False,False,Поломка оборудования,False,False,False,False,False
2024-08-27,12,12,-10.0,False,VIP,False,False,Некачественный сервис,False,False,0.0,False,Поломка оборудования,Поломка оборудования,Поломка оборудования,False,Низкий ARPU,False
2024-08-28,13,13,1.0,False,VIP,False,False,False,False,False,False,False,False,Технические работы,False,False,Высокий ARPU,False
2024-08-29,13,13,0.0,False,Обычный,False,False,Некачественный сервис,False,False,0.0,False,False,Технические работы,False,False,Высокий ARPU,False
2024-08-30,10,10,-3.0,False,Обычный,False,False,Ошибка в счёте,False,False,0.0,False,False,False,False,False,Высокий ARPU,False
2024-08-31,14,14,4.0,False,False,False,False,False,False,False,0.0,False,False,Технические работы,False,False,False,False
2024-09-01,10,10,-4.0,False,Обычный,False,False,Некачественный сервис,False,False,0.0,False,False,Технические работы,False,False,Высокий ARPU,False
2024-09-02,12,12,2.0,False,VIP,False,False,False,False,False,1.0,False,False,Технические работы,False,False,Низкий ARPU,False
2024-09-03,15,15,3.0,False,VIP,False,False,False,False,False,1.0,False,False,Технические работы,False,False,Низкий ARPU,False
2024-09-04,10,10,-5.0,False,VIP,False,False,Некачественный сервис,False,False,0.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-09-05,16,16,6.0,False,False,False,False,False,False,False,False,False,False,Технические работы,False,False,Низкий ARPU,False
2024-09-06,17,17,1.0,False,VIP,False,False,False,False,False,0.0,False,False,Поломка оборудования,False,False,False,False
2024-09-07,15,15,-2.0,False,VIP,False,False,Ошибка в счёте,False,False,1.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-09-08,19,19,4.0,False,VIP,False,False,Проблема с сетью,False,False,False,False,False,Технические работы,False,False,Низкий ARPU,False
2024-09-09,7,7,-12.0,False,VIP,False,Ошибка в счёте,Некачественный сервис,False,False,0.0,False,Поломка оборудования,Поломка оборудования,Поломка оборудования,False,Низкий ARPU,False
2024-09-10,9,9,2.0,False,False,False,False,Проблема с сетью,False,False,False,False,False,False,False,False,False,False
2024-09-11,10,10,1.0,False,VIP,False,False,False,False,False,False,False,False,False,False,False,Высокий ARPU,False
2024-09-12,17,17,7.0,False,False,False,False,False,False,0.0,1.0,False,False,False,False,False,False,False
2024-09-13,19,19,2.0,False,VIP,False,False,Проблема с сетью,False,1.0,0.0,False,False,False,False,False,False,False
2024-09-14,13,13,-6.0,False,Обычный,False,False,Некачественный сервис,False,1.0,1.0,1.0,False,Технические работы,False,False,Высокий ARPU,False
2024-09-15,15,15,2.0,False,VIP,False,False,Проблема с сетью,False,False,False,False,Технические работы,Поломка оборудования,False,False,False,False
2024-09-16,15,15,0.0,False,Обычный,False,False,Некачественный сервис,False,False,0.0,False,False,Технические работы,False,False,Низкий ARPU,False
2024-09-17,7,7,-8.0,False,VIP,False,False,Некачественный сервис,False,False,1.0,False,False,Технические работы,False,False,Низкий ARPU,False
2024-09-18,10,10,3.0,False,False,False,False,Проблема с сетью,False,False,False,False,False,False,False,False,Низкий ARPU,False
2024-09-19,20,20,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False,Низкий ARPU,False
2024-09-20,18,18,-2.0,False,VIP,False,False,Проблема с сетью,False,False,1.0,False,False,False,False,False,Высокий ARPU,False
2024-09-21,12,12,-6.0,Обычный,Обычный,Обычный,False,Некачественный сервис,False,False,0.0,False,False,Поломка оборудования,False,Низкий ARPU,Низкий ARPU,Низкий ARPU
2024-09-22,12,12,0.0,False,VIP,False,False,Проблема с сетью,False,False,False,False,False,Поломка оборудования,False,False,Высокий ARPU,False
2024-09-23,12,12,0.0,False,False,False,False,False,False,False,False,False,False,Технические работы,False,False,False,False
2024-09-24,12,12,0.0,False,VIP,False,False,Ошибка в счёте,False,False,1.0,False,False,Технические работы,False,False,Низкий ARPU,False
2024-09-25,11,11,-1.0,False,VIP,False,False,Некачественный сервис,False,False,1.0,False,False,Технические работы,False,False,False,False
2024-09-26,11,11,0.0,False,False,False,False,Ошибка в счёте,False,False,0.0,False,False,Поломка оборудования,False,False,False,False
2024-09-27,18,18,7.0,False,False,False,False,False,False,1.0,0.0,False,False,False,False,False,False,False
2024-09-28,11,11,-7.0,False,VIP,False,False,Некачественный сервис,False,False,0.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-09-29,18,18,7.0,False,False,False,False,Ошибка в счёте,False,0.0,False,False,False,Технические работы,False,False,Низкий ARPU,False
2024-09-30,17,17,-1.0,False,VIP,False,False,Некачественный сервис,False,False,False,False,False,Поломка оборудования,False,False,Высокий ARPU,False
2024-10-01,10,10,-7.0,Обычный,Обычный,Обычный,False,Ошибка в счёте,False,False,0.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-10-02,24,24,14.0,Обычный,False,False,False,False,False,0.0,False,False,Технические работы,False,False,False,False,False
2024-10-03,12,12,-12.0,Обычный,VIP,False,False,Некачественный сервис,False,0.0,0.0,0.0,Поломка оборудования,Поломка оборудования,Поломка оборудования,Низкий ARPU,Низкий ARPU,Низкий ARPU
2024-10-04,11,11,-1.0,False,False,False,False,Некачественный сервис,False,False,1.0,False,False,Технические работы,False,False,Высокий ARPU,False
2024-10-05,12,12,1.0,False,VIP,False,False,False,False,False,1.0,False,False,False,False,Низкий ARPU,Низкий ARPU,Низкий ARPU
2024-10-06,17,17,5.0,False,VIP,False,False,False,False,False,False,False,False,Технические работы,False,False,False,False
2024-10-07,14,14,-3.0,False,VIP,False,False,Проблема с сетью,False,False,1.0,False,False,False,False,False,Высокий ARPU,False
2024-10-08,17,17,3.0,False,VIP,False,False,False,False,False,1.0,False,False,Технические работы,False,False,False,False
2024-10-09,15,15,-2.0,False,VIP,False,False,Ошибка в счёте,False,False,0.0,False,False,Поломка оборудования,False,False,Высокий ARPU,False
2024-10-10,15,15,0.0,False,VIP,False,False,Ошибка в счёте,False,False,0.0,False,False,Технические работы,False,False,Низкий ARPU,False
2024-10-11,15,15,0.0,False,Обычный,False,False,Ошибка в счёте,False,False,0.0,False,False,Поломка оборудования,False,False,Высокий ARPU,False
2024-10-12,14,14,-1.0,False,VIP,False,False,Некачественный сервис,False,False,0.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-10-13,13,13,-1.0,False,VIP,False,False,Ошибка в счёте,False,False,0.0,False,False,Технические работы,False,False,Низкий ARPU,False
2024-10-14,19,19,6.0,False,VIP,False,False,Ошибка в счёте,False,False,0.0,False,False,False,False,False,Низкий ARPU,False
2024-10-15,16,16,-3.0,Обычный,Обычный,Обычный,False,Некачественный сервис,False,False,0.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-10-16,13,13,-3.0,False,VIP,False,Некачественный сервис,Ошибка в счёте,False,False,0.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-10-17,15,15,2.0,False,False,False,False,Ошибка в счёте,False,False,0.0,False,False,Технические работы,False,False,Низкий ARPU,False
2024-10-18,19,19,4.0,False,False,False,False,Проблема с сетью,False,False,1.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-10-19,12,12,-7.0,False,VIP,False,False,Некачественный сервис,False,False,0.0,False,Технические работы,Технические работы,Технические работы,False,Низкий ARPU,False
2024-10-20,17,17,5.0,False,Обычный,False,False,Ошибка в счёте,False,False,1.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-10-21,16,16,-1.0,False,VIP,False,Некачественный сервис,Некачественный сервис,Некачественный сервис,False,1.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-10-22,17,17,1.0,False,VIP,False,False,Ошибка в счёте,False,False,0.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-10-23,16,16,-1.0,False,Обычный,False,False,Некачественный сервис,False,False,1.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-10-24,10,10,-6.0,False,VIP,False,False,Ошибка в счёте,False,False,0.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-10-25,18,18,8.0,False,False,False,False,False,False,False,False,False,False,False,False,False,Высокий ARPU,False
2024-10-26,18,18,0.0,False,VIP,False,False,Ошибка в счёте,False,False,0.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-10-27,13,13,-5.0,False,VIP,False,False,Ошибка в счёте,False,False,0.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-10-28,8,8,-5.0,False,VIP,False,False,Некачественный сервис,False,False,0.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-10-29,20,20,12.0,Обычный,False,False,False,False,False,False,False,False,Технические работы,False,False,Низкий ARPU,False,False
2024-10-30,14,14,-6.0,False,VIP,False,False,Некачественный сервис,False,False,0.0,False,False,Поломка оборудования,False,Низкий ARPU,Низкий ARPU,Низкий ARPU
2024-10-31,8,8,-6.0,False,VIP,False,False,Некачественный сервис,False,False,0.0,False,False,Поломка оборудования,False,False,Высокий ARPU,False
2024-11-01,12,12,4.0,False,VIP,False,False,False,False,False,False,False,False,False,False,False,Высокий ARPU,False
2024-11-02,13,13,1.0,False,VIP,False,Некачественный сервис,False,False,False,1.0,False,False,False,False,False,False,False
2024-11-03,13,13,0.0,False,VIP,False,False,Проблема с сетью,False,False,0.0,False,False,False,False,False,Высокий ARPU,False
2024-11-04,11,11,-2.0,False,VIP,False,Ошибка в счёте,Ошибка в счёте,Ошибка в счёте,False,1.0,False,False,Поломка оборудования,False,False,Высокий ARPU,False
2024-11-05,16,16,5.0,False,False,False,Ошибка в счёте,False,False,False,1.0,False,False,Поломка оборудования,False,False,False,False
2024-11-06,13,13,-3.0,False,VIP,False,False,Ошибка в счёте,False,False,0.0,False,False,Технические работы,False,False,Низкий ARPU,False
2024-11-07,9,9,-4.0,False,VIP,False,False,Проблема с сетью,False,False,0.0,False,False,Поломка оборудования,False,False,Высокий ARPU,False
2024-11-08,12,12,3.0,False,Обычный,False,False,Некачественный сервис,False,False,1.0,False,False,False,False,False,False,False
2024-11-09,5,5,-7.0,False,VIP,False,Некачественный сервис,Проблема с сетью,False,False,0.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-11-10,17,17,12.0,Обычный,False,False,False,False,False,1.0,False,False,Поломка оборудования,False,False,False,False,False
2024-11-11,14,14,-3.0,False,False,False,False,Некачественный сервис,False,False,1.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-11-12,14,14,0.0,False,VIP,False,False,Ошибка в счёте,False,False,0.0,False,False,Технические работы,False,False,False,False
2024-11-13,12,12,-2.0,False,False,False,Некачественный сервис,Проблема с сетью,False,False,False,False,False,Технические работы,False,False,False,False
2024-11-14,8,8,-4.0,False,False,False,Ошибка в счёте,Некачественный сервис,False,False,False,False,False,Технические работы,False,False,Низкий ARPU,False
2024-11-15,15,15,7.0,False,False,False,False,False,False,False,False,False,False,Технические работы,False,False,False,False
2024-11-16,19,19,4.0,False,VIP,False,False,False,False,False,False,False,False,Технические работы,False,Низкий ARPU,Высокий ARPU,False
2024-11-17,6,6,-13.0,Обычный,VIP,False,Проблема с сетью,Ошибка в счёте,False,0.0,0.0,0.0,Технические работы,Поломка оборудования,False,Низкий ARPU,Низкий ARPU,Низкий ARPU
2024-11-18,16,16,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-19,14,14,-2.0,False,VIP,False,False,Проблема с сетью,False,False,0.0,False,False,Поломка оборудования,False,False,Высокий ARPU,False
2024-11-20,13,13,-1.0,False,VIP,False,Некачественный сервис,Некачественный сервис,Некачественный сервис,False,1.0,False,False,Технические работы,False,False,Высокий ARPU,False
2024-11-21,20,20,7.0,False,False,False,False,False,False,False,1.0,False,False,False,False,False,False,False
2024-11-22,20,20,0.0,False,VIP,False,False,Некачественный сервис,False,False,0.0,False,False,Поломка оборудования,False,False,False,False
2024-11-23,19,19,-1.0,False,False,False,False,False,False,False,False,False,False,Технические работы,False,False,Высокий ARPU,False
2024-11-24,15,15,-4.0,False,VIP,False,False,Ошибка в счёте,False,False,0.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-11-25,14,14,-1.0,False,VIP,False,False,Ошибка в счёте,False,False,1.0,False,False,Поломка оборудования,False,False,Высокий ARPU,False
2024-11-26,13,13,-1.0,False,Обычный,False,False,Ошибка в счёте,False,False,0.0,False,False,Технические работы,False,False,Низкий ARPU,False
2024-11-27,14,14,1.0,False,VIP,False,False,Проблема с сетью,False,False,1.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-11-28,10,10,-4.0,False,VIP,False,False,Проблема с сетью,False,False,0.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-11-29,10,10,0.0,False,VIP,False,False,Некачественный сервис,False,False,0.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-11-30,18,18,8.0,VIP,Обычный,False,False,Проблема с сетью,False,False,False,False,False,False,False,Высокий ARPU,Низкий ARPU,False
2024-12-01,18,18,0.0,False,Обычный,False,False,Ошибка в счёте,False,False,0.0,False,False,Технические работы,False,False,Высокий ARPU,False
2024-12-02,15,15,-3.0,False,VIP,False,Некачественный сервис,Некачественный сервис,Некачественный сервис,False,0.0,False,Поломка оборудования,Поломка оборудования,Поломка оборудования,False,Низкий ARPU,False
2024-12-03,19,19,4.0,False,Обычный,False,False,Проблема с сетью,False,False,0.0,False,False,False,False,False,False,False
2024-12-04,12,12,-7.0,False,VIP,False,False,Ошибка в счёте,False,False,0.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-12-05,9,9,-3.0,False,Обычный,False,False,Ошибка в счёте,False,False,0.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-12-06,20,20,11.0,False,False,False,Проблема с сетью,False,False,False,False,False,False,False,False,False,False,False
2024-12-07,16,16,-4.0,False,Обычный,False,Проблема с сетью,Ошибка в счёте,False,False,0.0,False,False,Технические работы,False,False,Высокий ARPU,False
2024-12-08,15,15,-1.0,False,VIP,False,False,Некачественный сервис,False,False,0.0,False,False,Технические работы,False,False,Низкий ARPU,False
2024-12-09,11,11,-4.0,False,Обычный,False,False,Некачественный сервис,False,False,0.0,False,False,Технические работы,False,False,Низкий ARPU,False
2024-12-10,11,11,0.0,False,False,False,Ошибка в счёте,Некачественный сервис,False,False,0.0,False,False,Поломка оборудования,False,False,Высокий ARPU,False
2024-12-11,13,13,2.0,False,False,False,False,Некачественный сервис,False,False,0.0,False,False,Технические работы,False,False,Низкий ARPU,False
2024-12-12,20,20,7.0,False,False,False,False,False,False,0.0,1.0,False,False,False,False,False,False,False
2024-12-13,12,12,-8.0,VIP,VIP,VIP,False,Некачественный сервис,False,0.0,0.0,0.0,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-12-14,14,14,2.0,False,Обычный,False,False,Некачественный сервис,False,False,1.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-12-15,9,9,-5.0,False,VIP,False,False,Некачественный сервис,False,False,1.0,False,Технические работы,Технические работы,Технические работы,False,Низкий ARPU,False
2024-12-16,13,13,4.0,False,False,False,False,Ошибка в счёте,False,False,False,False,False,False,False,False,Низкий ARPU,False
2024-12-17,12,12,-1.0,False,VIP,False,False,Проблема с сетью,False,False,False,False,False,Технические работы,False,False,Низкий ARPU,False
2024-12-18,19,19,7.0,False,False,False,Проблема с сетью,False,False,False,False,False,False,False,False,Высокий ARPU,Низкий ARPU,False
2024-12-19,9,9,-10.0,False,VIP,False,Проблема с сетью,Некачественный сервис,False,1.0,0.0,False,Поломка оборудования,Поломка оборудования,Поломка оборудования,Высокий ARPU,Низкий ARPU,False
2024-12-20,15,15,6.0,False,False,False,False,False,False,False,0.0,False,False,False,False,False,Низкий ARPU,False
2024-12-21,14,14,-1.0,False,VIP,False,False,False,False,False,0.0,False,False,Технические работы,False,False,Низкий ARPU,False
2024-12-22,14,14,0.0,False,Обычный,False,False,Некачественный сервис,False,False,1.0,False,False,Технические работы,False,False,Низкий ARPU,False
2024-12-23,12,12,-2.0,False,VIP,False,False,Некачественный сервис,False,False,0.0,False,False,Поломка оборудования,False,False,Высокий ARPU,False
2024-12-24,19,19,7.0,False,Обычный,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-25,6,6,-13.0,VIP,VIP,VIP,Некачественный сервис,Ошибка в счёте,False,0.0,0.0,0.0,Технические работы,Поломка оборудования,False,False,Низкий ARPU,False
2024-12-26,11,11,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-27,12,12,1.0,False,Обычный,False,False,Некачественный сервис,False,False,False,False,False,Поломка оборудования,False,False,Высокий ARPU,False
2024-12-28,12,12,0.0,False,VIP,False,False,Ошибка в счёте,False,False,False,False,False,Поломка оборудования,False,False,False,False
2024-12-29,12,12,0.0,False,VIP,False,False,Проблема с сетью,False,False,1.0,False,False,Поломка оборудования,False,False,Низкий ARPU,False
2024-12-30,17,17,5.0,False,False,False,False,Проблема с сетью,False,False,False,False,False,Поломка оборудования,False,False,False,False
